"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R9USJ8KK","manuscript","1993","o.A.","Neonazis und Faschisten in Rostock und Umgebung","","","","","","","1993","2017-01-26 13:46:37","2017-03-29 11:22:21","","","","","","","","","","","","","","o.A.","","","Bericht","","III-V2","","III-V2-F3-13","F3-1","","/home/age/zotero/storage/8E5QF56A/III-V2-F3-13-1.tif; /home/age/zotero/storage/4BCHTPAF/III-V2-F3-13-2.tif; /home/age/zotero/storage/E83GME95/III-V2-F3-13-3.tif; /home/age/zotero/storage/H69P6798/III-V2-F3-13-4.tif","","Berlin; Hamburg; Lichtenhagen; Hannover; ZAST; Schmarl; Schwaan; Kühnen, Michael; Bayreuth; Deutsche Alternative (DA); Jugendalternativzentrum (JAZ) e.V.; Nationalistische Front (NF); Atlantic; Baum, Ulrike; Blohm, Roland; Blood and Honor; Donaldson, Stuart; Edwins; Endstufe; Goldberg; Gueba; Hamburger Liste für Ausländerstopp; Hanse Club; Haselau, Enrico; Hinrichshagen; Hohen Sprenz; Horst; Hossmann, Reinhard; Jena; Kind, JEns; Klub 81; Koesterbeck; Kühlungsborn; Lütten-Klein; MAX; MAndau, Christian; MAu; Minute, MArio; Nautilus; Neumann, Henry; Nordlicht; Piel, Harry; Remer, Otto Ernst; Reuter, Gunar; Rostock bleibt deutsch; Screwdriver; Searchlight; Stauffenberg; VEB Neue Hoffnung; Warndke, Detlef; YoYo; Deutsche Liste (DL); Deutsche Volksunion (DVU); Junge NAtionaldemokraten (JN); Ku Klux Klan (KKK); Nationaldemokratische Partei Deutschlands (NPD); Nationalsozialistische Deutsche Arbeiterpartei/ Aufbauorganisation (NSDAP/AO); Schutzstaffel (SS); Zentrale Aufnahmestelle für Asylbewerber (ZAST); Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SSRWT7CV","manuscript","1992","Jugendalternativzentrum (JAZ) e.V.","Presseerklärung des JAZ Rostock zu den Ereignissen anläßlich der DVU-Veranstaltung","","","","","","Die Presseerklärung anlässlich der Gegenaktivitäten zur DVU-Gründungsveranstaltung in Rostock konzentriert sich auf Übegriffe durch Polizeikräfte","1992-06","2017-01-26 11:50:09","2018-06-20 20:12:35","","","","","","","","","","","","","","Rostock","de","5","","","II-A2-1","","II-A2-1-004","liegt händisch vor Dauerleihgabe Provenienz: F3-1, 007. alte Signaturen: II-A2-F3-1-007","","/home/age/zotero/storage/A2B2MCGT/II-A2-F3-3.tif","","Demonstration; Polizei; 1992-06-13; Jugendalternativzentrum (JAZ) e.V.; Deutsche Volksunion (DVU); Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWSCIZ58","manuscript","1992","Aktion: Rostock bleibt deutsch; Andrejewski, Michael","Gewalt ist kein Weg - Jetzt Einwanderungsstop oder Abwahl der Regierenden","","","","","","","1992","2017-01-27 07:47:50","2018-06-22 19:02:42","","","2","","","","","","","","","","","Hamburg","","1","Flugblatt","","III-C5-2","","III-C5-2-001","liegt händisch vor (Dauerleihgabe) Provenienz: F3-1 alte Signatur: III-C5-F3-15","","/home/age/zotero/storage/4GFX4EXT/III-C5-F3-15-1.tif; /home/age/zotero/storage/T827Z4UP/III-C5-F3-15-2.tif; /home/age/zotero/storage/JT5URXJZ/III-C5-F3-19-1.tif; /home/age/zotero/storage/Q8R8QBJE/III-C5-F3-19-2.tif","","1992; Mecklenburg-Vorpommern; Flugblatt; Hamburg; Andrejewski, Michael; Asyl; Ausländer; Deutschland; Hamburger Liste für Ausländerstopp; MBU; Rostock bleibt deutsch; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZMGV5TN","manuscript","1994","MBU","Arbeit für uns Rostocker - und nicht auf unsere Kosten für den Westen","","","","","","","1994","2017-01-26 12:12:59","2018-06-21 03:00:58","","","","","","","","","","","","","","Rostock","","1","","","III-A5-2","","III-A5-2-002","liegt händisch vor (Dauerleihgabe) Provenienz: F3-1 alte Signatur: III-A5/2, F3-019","","/home/age/zotero/storage/HXAZQT83/III-A5-F3-5-1.tif; /home/age/zotero/storage/VTAHQVR8/III-A5-F3-5-2.tif","","SPD; CDU; Flugblatt; PDS; Oberbürgermeister Rostock; Warnemünde; Andrejewski, Michael; Aktion Mecklenburg-Vorpommern bleibt unser; Kommunalwahl; MBU; Schröder, Dieter; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFHERCWD","manuscript","1992","Remer, Otto Ernst","Aufruf an alle Deutschen: Keine Gewalt gegenüber Ausländern!","","","","","","","1992-11","2017-01-27 09:07:56","2018-06-21 02:24:08","","","","","","","","","","","","","","Bad Kissingen","","1","","","III-C5-2","","III-C5-2-003","liegt händisch vor (Dauerleihgabe) Provenienz: F3-1 alte Signatur: III-C5-F3-16","","/home/age/zotero/storage/PFWW5279/III-C5-F3-16-1.tif; /home/age/zotero/storage/SA3XB7K8/III-C5-F3-16-2.tif","","BRD; Flugblatt; Asyl; Auschwitz; Ausländer; BKA; Bad Kissingen; Barcelona; Demjanjuk, John; Deutschland; Drittes Reich; Holocaust; Israel; Jerusalem; KZ; Kanada; Melzer, Abraham; Mossad; NS; Paris; Remer Flugblatt; Remer, Otto Ernst; Wolffsohn, Michael; Zyklon B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQ6ZGMJ3","manuscript","1992","Jugendalternativzentrum (JAZ) e.V.","Rostock: Antifaschistischer Widerstand","","","","","","Nachbetrachtungen zu den Aktivitäten gegen die Gründung eines DVU-Verbandes in Rostock aus dem Umfeld des Jugendalternativzentrums","1992-06-16","2017-01-26 11:16:35","2018-06-20 20:13:16","","","2","","","","","","","","","","","Rostock","de","1","","","II-A2-1","","II-A2-1-005","händisch überliefert (Dauerleihgabe) Provenienz: F3-1, 004a/b. alte Signatur: II-A2-F3-1-004.","","/home/age/zotero/storage/396IZWFJ/II-A2-F3-1-1.tif; /home/age/zotero/storage/JK6IW6KC/II-A2-F3-1-2.tif","","Antifa; Demonstration; Flugblatt; Polizei; Frey, Gerhard; 1992-06-13; Bündnis 90; Deckert, Jürgen; Jugendalternativzentrum (JAZ) e.V.; LSK Schwerin; Neubrandenburg; Hanse Club; Bundesgrenzschutz (BGS); Deutsche Volksunion (DVU); Deutscher Gewerkschaftsbund (DGB); Rostock; Junge Sozialdemokraten (JuSos)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PZS4FJGI","manuscript","1992","Jugend gegen Rassismus in Europa (JRE); Jungsozialisten in der SPD Rostock","Stoppt endlich den Nazi-Terror in Rostock!","","","","","","Flugblatt gegen ein NPD-Treffen in der Rostocker Gaststätte ""Nordlicht""","1992","2017-02-01 12:19:51","2018-06-22 18:41:08","","","","","","","","","","","","","","Rostock","de","1","Flugblatt","","III-A2-1","","III-A2-1-005","liegt händisch vor (Kopie) Dauerleihgabe Provenienz: F3-2, 001. alte Signatur: III-A2-F3-2-001","","/home/age/zotero/storage/CDUZ67ZG/III-A2-F3-21.tif","","Rostock-Lichtenhagen; 1992-06-13; NNN; Nordlicht; Neonazis; 1992-11-22; Deutsche Volksunion (DVU); Jugend gegen Rassismus in Europa (JRE); Nationaldemokratische Partei Deutschlands (NPD); Rostock; Jungsozialisten in der SPD (JuSos) Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUKSMGZE","manuscript","1992","Jugendalternativzentrum (JAZ) e.V.; Pressearchiv","Chronologie der Ereignisse in und um die ZAST","","","","","","Umfangreiche Chronologie und Pressedokumentation zum Pogrom in Rostock-Lichtenhagen","1992","2017-02-01 13:00:42","2018-01-23 21:22:05","","","52","","","","","","","","","","","Rostock","","","Chronik","","III-V2","","III-V2-F3-24","liegt händisch vor (Kopie) Dauerleihgabe Provenienz: F3-2, 017-068.","","/home/age/zotero/storage/3ZMDC434/II-V2-F3-24-01.tif; /home/age/zotero/storage/D36JVKKN/II-V2-F3-24-02.tif; /home/age/zotero/storage/AN5QQ5F5/II-V2-F3-24-03.tif; /home/age/zotero/storage/5HQC347M/II-V2-F3-24-04.tif; /home/age/zotero/storage/K7JCG3ES/II-V2-F3-24-05.tif; /home/age/zotero/storage/3SP4T27N/II-V2-F3-24-06.tif; /home/age/zotero/storage/DDATJFZI/II-V2-F3-24-07.tif; /home/age/zotero/storage/IBIRNV56/II-V2-F3-24-08.tif; /home/age/zotero/storage/9F4HN3C4/II-V2-F3-24-09.tif; /home/age/zotero/storage/BVNAI89J/II-V2-F3-24-10.tif; /home/age/zotero/storage/UZ2Z38BP/II-V2-F3-24-11.tif; /home/age/zotero/storage/B2QVX6WM/II-V2-F3-24-12.tif; /home/age/zotero/storage/ZFPUII74/II-V2-F3-24-13.tif; /home/age/zotero/storage/ZXAETFCF/III-V2-F3-24-14.tif; /home/age/zotero/storage/A76DSVRK/III-V2-F3-24-15.tif; /home/age/zotero/storage/T4Z5VP5D/III-V2-F3-24-16.tif; /home/age/zotero/storage/3KW3PM5J/III-V2-F3-24-17.tif; /home/age/zotero/storage/ADKWBC2T/III-V2-F3-24-18.tif; /home/age/zotero/storage/QUBZ729A/III-V2-F3-24-19.tif; /home/age/zotero/storage/KZHV5XMR/III-V2-F3-24-20.tif; /home/age/zotero/storage/5RDG2UEZ/III-V2-F3-24-21.tif; /home/age/zotero/storage/BKZPGKGB/III-V2-F3-24-22.tif; /home/age/zotero/storage/PQ9F5HSH/III-V2-F3-24-23.tif; /home/age/zotero/storage/XIT66DVS/III-V2-F3-24-24.tif; /home/age/zotero/storage/FIGQUAWE/III-V2-F3-24-25.tif; /home/age/zotero/storage/Q5XVKHGS/III-V2-F3-24-26.tif; /home/age/zotero/storage/HJWTQMJ3/III-V2-F3-24-27.tif; /home/age/zotero/storage/NIZR4A62/III-V2-F3-24-28.tif; /home/age/zotero/storage/ETKKMI4B/III-V2-F3-24-29.tif; /home/age/zotero/storage/9MZ36HNA/III-V2-F3-24-30.tif; /home/age/zotero/storage/CZA5HIF2/III-V2-F3-24-31.tif; /home/age/zotero/storage/SI4Z9CRZ/III-V2-F3-24-32.tif; /home/age/zotero/storage/PN9KEXHR/III-V2-F3-24-33.tif; /home/age/zotero/storage/QKGHJXRJ/III-V2-F3-24-34.tif; /home/age/zotero/storage/59IE3S9N/III-V2-F3-24-35.tif; /home/age/zotero/storage/2E88789H/III-V2-F3-24-36.tif; /home/age/zotero/storage/K4FWPBUD/III-V2-F3-24-37.tif; /home/age/zotero/storage/G3BS2R3K/III-V2-F3-24-38.tif; /home/age/zotero/storage/3AHMFZT7/III-V2-F3-24-39.tif; /home/age/zotero/storage/CNTDEECV/III-V2-F3-24-40.tif; /home/age/zotero/storage/XNKX374A/III-V2-F3-24-41.tif; /home/age/zotero/storage/H26DCX5E/III-V2-F3-24-42.tif; /home/age/zotero/storage/GGPAUE4X/III-V2-F3-24-43.tif; /home/age/zotero/storage/DCAHD3R5/III-V2-F3-24-44.tif; /home/age/zotero/storage/T9NUMWUC/III-V2-F3-24-45.tif; /home/age/zotero/storage/ZFA58PU9/III-V2-F3-24-46.tif; /home/age/zotero/storage/TENV96UQ/III-V2-F3-24-47.tif; /home/age/zotero/storage/ZSSKXSD5/III-V2-F3-24-48.tif; /home/age/zotero/storage/UXNF9I9J/III-V2-F3-24-49.tif; /home/age/zotero/storage/X7MDW9R7/III-V2-F3-24-50.tif; /home/age/zotero/storage/Z3HEH2H5/III-V2-F3-24-51.tif; /home/age/zotero/storage/73GP65MI/III-V2-F3-24-52.tif","","1992; Antifa; Mecklenburg-Vorpommern; SPD; 1992-08-29; Berlin; Worch, Christian; Hamburg; Lichtenhagen; Schweden; Zöllick, Wolfgang; 1992-08-24; 1992-08-26; 1992-08-27; 1992-08-28; Ausländerbeauftragter; Seite, Berndt; Feuerwehr; Innenministerium Mecklenburg-Vorpommern; Polizei; Rostock-Lichtenhagen; Schleswig-Holstein; Schwerin; Richter, Wolfgang; Asylbewerberheim; Brandenburg; Greifswald; Groß-Klein; Innensenator Rostock; Kordus, Siegfried; Kupfer, Lothar; Magdanz, Peter; Presseschau; Seiters, Rudolf; Bürgermeister; Endres, Gerhard; Honsik, Gerd; Kühnen, Michael; Küssel, Gottfried; Rundquist, Erik; Waffen-SS-Kameradenwerk Felix Steiner; 1992-08-23; Andrejewski, Michael; Bündnis 90; Bürgerwehr; Deckert, Jürgen; Hempel, Dieter; Interessengemeinschaft Lichtenhagen; Kilimann, Klaus; Nationale Liste (NL); Volkstreue Außerparlamentarische Opposition (VAPO); 1992-08-25; Asyl; Hinrichshagen; Bericht; Rusch, Winfried; Vietnamesen; Behrich; Bürgerschaft; FDP-Fraktion; Fraktion der Unabhängigen; Grüne-Fraktion; Müller; PDS-Fraktion; Tinh; Trottnow, Siegfried; Zensch; Aktion Rostock bleibt deutsch; Ortsbeirat Lichtenhagen; Bundesgrenzschutz (BGS); Bürgerinitiative Wohnraumsanierung e.V/ Nationale Alternative (WOSAN/NA); Christlich Demokratische Union (CDU); Gesinnungsgemeinschaft der Neuen Front (GdNF); Hilfsorganisation für nationale politische Gefangene und deren Angehörige e.V. (HNG); Nationalsozialistische Deutsche Arbeiterpartei/ Aufbauorganisation (NSDAP/AO); Nazi; Norddeutsche Neueste Nachrichten (NNN); Ostseezeitung (OZ); Weißer Arischer Widerstand Schweden (VAM); Zentrale Aufnahmestelle für Asylbewerber (ZAST); Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WN3Q8ESA","manuscript","1992","Jugendalternativzentrum e.V.; Initiativkreis ""Keine Gewalt gegen Auslaender""","Asylbewerber in Rostock","","","","","","Informationsmappe zu Asylverfahren in der Bundesrepublik","1992","2017-02-01 12:39:58","2018-01-23 21:31:38","","","7","","","","","","","","","","","Rostock","","","","","II-A2","","II-A2-F3-2-003-009","liegt händisch vor (Kopie) Dauerleihgabe Provenienz: F3-2, 003-009. F3-2, 010-016.","","/home/age/zotero/storage/ZIK5HKC7/II-V2-F3-23-1.tif; /home/age/zotero/storage/UHDH479V/II-V2-F3-23-2.tif; /home/age/zotero/storage/HEMMTAKR/II-V2-F3-23-3.tif; /home/age/zotero/storage/UJW6IKC7/II-V2-F3-23-4.tif; /home/age/zotero/storage/CQDW2DCX/II-V2-F3-23-5.tif; /home/age/zotero/storage/VSP3H3AK/II-V2-F3-23-6.tif; /home/age/zotero/storage/A6S9VS88/II-V2-F3-23-7.tif","","Jugendalternativzentrum (JAZ) e.V.; Asyl; 1991; Artikel 16 GG; Bericht; Initiativkreis ""Keine Gewalt gegen Auslaender""; Rathaus; Rostock; Asylbewerber*innen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XBCE7JG5","manuscript","1992","Antifa Rostock","Rassismus und Volksverhetzung unter dem Deckmantel von Städtischer Jugend und Sozialarbeit?","","","","","","Flugblatt der Antifa Rostock zu einem Endstufe-Konzert im Jugendclub ""Nautilus""","1992","2017-02-01 12:26:42","2018-01-23 21:27:36","","","","","","","","","","","","","","Rostock","","","Offener Brief","","III-A2","","III-A2-F3-2-002","liegt händisch vor (Kopie) Dauerleihgabe Provenienz: F3-2, 002.","","/home/age/zotero/storage/7HMZMCFZ/III-V2-F3-22-1.tif; /home/age/zotero/storage/9SA7H2VF/III-V2-F3-22-2.tif","","Lichtenhagen; Antifa Rostock; Deutsche Alternative (DA); Edwins; Endstufe; Nautilus; Screwdriver; Endsieg; Kahlkopf; Stuka; Störkraft; 1992-12-12; Brief; Ku Klux Klan (KKK); Ostseezeitung (OZ); Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"232KI6QJ","manuscript","1992","o.A.; ASTA","29.08.92 Demo in Rostock, Tagesprotokoll ASTA","","","","","","","1992-08-29","2017-02-23 12:29:33","2017-02-23 12:32:17","","","4","","","","","","","","","","","Berlin","","","Fax","","II-V2","","II-V2-F3-27","","","/home/age/zotero/storage/IWIBQHPF/II-V2-F3-27-1.tif; /home/age/zotero/storage/WGSA4SGS/II-V2-F3-27-2.tif; /home/age/zotero/storage/5I36P2EM/II-V2-F3-27-3.tif; /home/age/zotero/storage/K6GMN8FH/II-V2-F3-27-4.tif","","Antifa; Demonstration; 1992-08-29; Berlin; Worch, Christian; Hamburg; Lichtenhagen; BGS; Hannover; Polizei; Rostock-Lichtenhagen; AStA; Aschersleben; Cottbus; Greifswald; Kessin; Stendal; Warnemünde; Fax; Jugendalternativzentrum (JAZ) e.V.; Dänemark; Infotelefon Rostock; Nazi; Pressespiegel; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2F5NB3CI","newspaperArticle","1991","Luks, Horst","Ist die Polizei machtlos?","Nordkurier","","","","","","1991-09-10","2017-03-02 13:13:14","2018-06-20 22:48:39","","1","","","","","","","","","","","","Waren","","2","","","II-B3-1","","II-B3-1-910910","liegt händisch vor Provenienz: F1-1991 alte Signatur: II-B3-F1-31","","/home/age/zotero/storage/AH4ENBVM/II-B3-F1-31.tif","","Rechte Gewalt; Polizei; Asylbewerberheim; Neustrelitz; Neubrandenburg; Skinheads; Angriff; Biebl, Rudolf; Bocksee; Kreis Malchin; Kreis Waren; Kummerow; Polizeioberrat; Rudolph, Herbert; Röbel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RDHJ6HS","manuscript","1992","Antifa Rostock","Rassismus und Volksverhetzung unter dem Deckmantel von städtischer Jugend und Sozialarbeit?","","","","","","","1992","2017-03-06 12:55:06","2018-06-22 18:38:52","","","2","","","","","","","","","","","Rostock","","5","Offener Brief","","III-A2-1","","III-A2-1-001","liegt händisch vor Provenienz: F1-1992 alte Signatur: III-A2-F1-24","","/home/age/zotero/storage/5REXBKGN/III-A2-F1-24-1.tif; /home/age/zotero/storage/EX7R3KVU/III-A2-F1-24-2.tif","","Bundestag; Antifa Rostock; Rostock-Lichtenhagen; Politiker; Deutsche Alternative (DA); 1991-12-12; British National Party (BNP); Faschisten; Hosmann, Reinhard; Jugendtreff ""Nautilus""; Krosky, Manuela; Ku Klux Klan (KKK); Kuhnert, Steffen; Ludwig, Tino; Pogrom; Schmidt, Carita; Schultz, Berndt; Senat Rostock; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2WIZJ7RR","manuscript","1992","ASTA Freie Universität Berlin","Strafanzeige","","","","","","","1992-08-25","2017-03-06 09:13:19","2018-11-02 12:00:55","","","1","","","","","","","","","","","Berlin","","5","Anzeige","","II-C4-2","","II-C4-2-004","liegt händisch vor Provenienz: F11/3, 007b. Dublette F4, 011. F1-1992 alte Signatur: II-C2-F1-11","","/home/age/zotero/storage/BPD5NNJN/II-C2-F1-11.tif","","Amadeu, Antonio; Bundesinnenminister; Worch, Christian; Eberswalde; Zöllick, Wolfgang; Innenminister Mecklenburg-Vorpommern; Polizei; Einsatzleiter Polizei Rostock; Kordus, Siegfried; Kupfer, Lothar; Seiters, Rudolf; Bürgermeister; Flüchtlinge; LKA-Leiter; Pogrom; Rechtsradikale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TXVSXNC","newspaperArticle","1992","Knauer, Sebastian","Proteste gegen DVU eskalieren zur Gewalt","Mecklenburger Morgenpost","","","","","","1992-06-15","2017-03-02 12:27:49","2018-06-20 22:57:40","","1","","","","","","","","","","","","Rostock","de","2","","","II-B3-2","","II-B3-2-920615","liegt händisch vor (tw. Dauerleihgabe) Provenienz: F1.1992. F3/1, 008 u. 011. alte Signaturen: II-B3-F1-23-mm","","/home/age/zotero/storage/N4TCM3H3/II-B3-F1-mm-92-06-15-1.tif; /home/age/zotero/storage/5HN48QUJ/II-B3-F1-mm-92-06-15.tif; /home/age/zotero/storage/ZDSVUY6Q/II-B3-F1-mm-92-06-15c.tif","","Polizei; Autonome; Magdanz, Peter; Bündnis 90; Deutsche Volksunion (DVU); Gewerkschaft; Jugendliche; Skinheads; Sondereinsatzkommando (SEK); Sozialdemokratische Partei Deutschlands (SPD); Gewalt; Protest; Rostock","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446EFHAU","manuscript","1992","Bundesregierung","Antwort der Bundesregierung","","","","","","","1992-07-22","2017-03-06 11:29:54","2018-06-20 23:45:11","","","12","","","","","","","","","","","Bonn","","5","Antwort auf Große Anfrage","","II-C1-1","","II-C1-1-002","liegt händisch vor Provenienz: F1.1992, 17.","","/home/age/zotero/storage/E7S5SA5G/II-C1-F1-17-1.tif; /home/age/zotero/storage/VM6R9NXD/II-C1-F1-17-2.tif; /home/age/zotero/storage/9H93DQXT/II-C1-F1-17-3.tif; /home/age/zotero/storage/EKMQ4RD5/II-C1-F1-17-4.tif; /home/age/zotero/storage/9Q3TSGMX/II-C1-F1-17-5.tif; /home/age/zotero/storage/3QSN2D9U/II-C1-F1-17-6.tif; /home/age/zotero/storage/6MDBK96S/II-C1-F1-17-7.tif; /home/age/zotero/storage/9B73FQRE/II-C1-F1-17-8.tif; /home/age/zotero/storage/9V4WQAHC/II-C1-F1-17-9.tif; /home/age/zotero/storage/HNIMZ2JK/II-C1-F1-17-10.tif; /home/age/zotero/storage/G7D3RW9X/II-C1-F1-17-11.tif; /home/age/zotero/storage/C9PDQKIS/II-C1-F1-17-12.tif","","Bundesregierung; Bundestag; Hamburg; Bundeskanzler; Deutsche Liga für Volk und Heimat; Honsik, Gerd; Deutsche Alternative (DA); Irving, David; Nationalistische Front (NF); Verfassungsschutz; 1991-10-17; Blot, Yvan; Bundeskriminalamt; Christophersen, Thies; Deutsche Volksunion (DVU); Europäische Neu-Ordnung (ENO); Freiheitliche Deutsche Arbeiterpartei (FAP); Front National (FN); Gewaltkommission; Ku Klux Klan (KKK); Lauck, Gerhard; Leinfelden; Lörrach; Nationaldemokratische Partei Deutschlands (NPD); Neo-Nazi; Ochsenberger, Walter; Schönborn,Meinolf; Skinheads; Sozialdemokratische Partei Deutschlands (SPD); Wahl, Max; Zirndorf; Zündel, Ernst; Asylbewerber*innen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
